G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G100,h
1.26888131,-0.033542815,0.732107121,0.707176832,0.642839585,0.712316027,0.17405891,0.244415327,0.59681471,0.634815805,0.630550975,0.730386703,0.560952086,0.308583927,0.853475432,0.375748847,0.608716773,0.455921531,0.179226389,0.494713416,0.523701941,-0.094332215,1.071930143,0.548382427,0.054616784,0.02299646,0.64418721,0.898152921,0.904094391,0.962148755,0.692459024,0.957762051,0.159556763,0.822554454,0.837834205,0.28766763,0.553052691,0.674409824,0.496729135,0.711450718,0.077797501,0.331222789,0.199227538,1.03013796,0.939004649,0.225832597,0.239132239,0.48890115,0.892961173,0.385916094,0.611974084,1.131053187,-0.240148887,0.570437528,1.035456562,0.327932948,0.521755189,0.766604143,0.91167953,0.46473492,0.903484019,0.954110974,0.265147297,0.380183946,0.348245625,0.615417579,0.219659628,0.493803923,0.767648526,0.22717434,0.368296541,0.243202455,-0.070416545,0.36226072,0.349679339,0.41461613,-0.110580286,0.740111272,0.746962142,-0.059371977,0.493607015,0.553854371,0.585670066,0.450655931,0.65588955,0.830046788,0.367425942,0.777198471,0.954447003,1.170167881,0.388789829,0.545793036,0.826218611,1.01185648,1.072400738,0.76356353,0.156475527,0.830158712,0.942034141,0.860361673,0
0.96643913,0.121911756,0.408136871,0.81964881,0.351158501,0.309270867,0.420723863,-0.058276107,1.078853757,0.430225073,0.549868295,0.281519984,0.657558279,0.560268521,0.591631928,0.57372506,0.520781314,0.776693727,0.202807413,0.349301361,0.200611959,-0.123928491,0.986438048,0.370671837,0.12545679,0.183288903,0.300917674,1.129434916,1.042078355,0.990088956,0.514901193,1.089125293,0.003096504,0.653429541,0.306878357,0.473821189,0.451398484,0.422103725,0.500488704,0.242358507,0.189027703,0.523176146,0.456016376,0.839759992,0.891937034,-0.049165993,0.285913176,0.431239004,0.685678915,0.483376755,0.35898361,1.105784894,-0.135409375,0.92915772,0.804305673,0.391121543,0.525202394,0.595539618,0.854327449,0.661403539,0.477673881,0.945884456,0.339159997,0.110536195,0.162206057,0.552984665,0.503909452,0.039012339,1.059997194,0.286751317,-0.085335335,0.470874223,0.010327992,0.245014893,0.405506959,0.201083117,0.107370207,0.523389249,0.769124666,0.359375899,0.172409453,0.441674863,0.643722732,-0.018501263,0.336120422,0.60225822,-0.005589952,0.41011538,0.552505866,0.482740446,0.537347549,0.241330488,0.36951587,0.783672503,0.881132064,0.593005589,0.28324392,0.919564126,0.641751514,0.951440157,0
0.809205947,-0.066273633,0.571626119,0.215011493,0.322438935,0.25027434,0.65122342,-0.179230079,0.59299486,0.053574229,0.490588778,0.465341307,0.164061316,0.345088236,0.628943039,-0.118559508,0.449435213,0.844066182,0.44219726,0.935648496,0.902236658,0.082241776,0.685590916,0.530265875,0.285578725,0.240148427,0.082420912,0.800900146,0.305820344,0.71626208,0.471148015,0.857213737,0.172736679,0.7843613,0.765590365,0.229853664,0.291331806,0.577312457,0.747552814,0.270772246,0.329996352,0.54249934,0.198214161,0.625216181,0.772643756,0.187834503,0.126491758,0.593090395,0.556776493,0.505504712,0.307754533,0.885642783,0.177371988,0.455584363,0.817010901,-0.087953544,0.524705123,0.886393144,0.584299736,0.519256694,0.658409528,0.890829991,0.770925714,0.162735926,0.338061978,0.612468101,0.513030562,0.001272653,0.632973448,0.098111633,0.303884881,-0.231785081,0.143187258,0.475854497,0.495949816,0.09075004,-0.084616561,0.378611952,0.253372291,-0.08920808,0.628287402,-0.190077019,0.752746267,0.276530418,0.445566364,0.417657493,0.05964221,0.455991369,0.406163626,0.427547153,0.523039392,0.251298665,0.822904882,0.55100184,1.282918636,1.122137308,0.129625291,0.849294242,1.242683412,0.62290265,0
0.810481043,-0.184659001,0.45548183,0.64726041,0.445077467,0.337260472,0.692515465,-0.062415321,0.545441306,0.537217736,0.826913533,0.901415524,0.562316431,0.25230305,0.623686391,0.324416374,0.344622543,0.250379028,0.281009626,1.187736063,0.364024008,0.061323625,1.331077189,0.379664548,-0.244634379,-0.060376135,0.490835579,1.312437955,0.517599293,0.543337444,0.825902535,1.30401136,0.296575526,0.798197764,0.652030045,0.262121332,0.439670035,0.768904917,0.197701996,0.210487377,0.404005346,0.42861289,0.690013491,0.644019398,0.450875473,0.153287112,-0.122105582,0.559277582,0.398031057,0.600326464,0.515404927,0.503686641,0.034912776,0.973659094,0.55247167,0.006233802,0.575866703,0.549014533,0.979408298,0.677032509,0.771965564,0.996695427,0.615991209,0.297358474,-0.09667769,0.727406227,0.090306647,0.345785325,0.702430503,0.42215808,0.300253243,0.338619143,-0.025592323,0.438304696,0.585310929,0.133763005,0.050724035,0.801172717,0.851605483,0.367952182,0.565316969,0.365645359,0.546904422,0.006236965,0.242884586,0.814554436,0.258353965,0.474433118,0.835616971,0.401454568,0.130719846,0.762542151,0.547936326,0.93859765,0.840542864,0.711969336,0.311963575,0.74286816,0.787676686,1.187969725,0
0.390124593,0.090533179,0.33465535,0.673341627,0.292292919,0.774115923,0.751379753,-0.384587765,0.653003629,0.622746314,0.309017408,0.635163759,0.648331283,0.121584195,0.677244834,0.06510922,0.382324708,0.199691725,0.182494161,0.814770339,0.439216004,-0.100913692,0.362131163,0.489119387,0.276234145,0.061153821,0.3169595,0.79674141,0.747169447,0.841774583,0.787019921,0.95208389,0.162235086,0.580747167,0.373144557,0.118690626,0.911806344,0.880306582,0.522637709,0.524109559,0.184230271,0.418152906,0.413235488,1.054204545,0.695302735,-0.011757224,-0.129133208,0.301250995,0.417363785,0.278794343,0.421177884,0.556869682,0.034249506,0.750435578,0.773442964,-0.142568291,0.174390422,1.049287166,1.023523217,0.563334201,1.025906259,0.401965264,0.695758176,0.195119616,0.60124801,0.759277857,0.459910902,0.193039801,0.938680198,0.180063612,0.394385087,-0.042734253,0.045041417,0.440265254,0.608058611,0.464806452,-0.118071714,0.372219064,0.851027579,0.330346144,0.10762203,0.22439301,0.807861784,0.097173122,0.292356797,1.532337189,0.197927576,0.644855344,0.342337599,0.54009246,0.43878166,0.387264721,0.541333225,0.94281885,0.498682914,0.84308948,0.389906661,0.833733,0.783485633,0.516642946,0
0.713336439,0.238667902,0.423100032,0.658168879,0.518568586,0.345678681,0.464232333,-0.238814139,0.8704007,0.292220725,0.543465442,0.363953395,0.460127407,0.484424482,0.644708061,0.424745522,0.354928204,0.481235477,0.527571001,0.7440115,0.308241377,-0.118621086,0.672617498,0.493436551,0.184723878,0.069603543,0.099372061,0.774627754,0.516817873,1.034663921,0.558493022,0.809157185,-0.080625789,0.941828472,0.432503669,0.217740874,0.348560788,0.694595132,0.336054191,0.040122848,0.335850225,0.112647737,0.49620671,0.925563682,0.956948491,-0.223322128,-0.197484218,0.474897697,0.397377222,0.759630481,0.194909092,1.095291126,0.059143394,0.56034071,1.086327115,0.306690246,0.416851889,0.507641125,0.927342477,1.199139444,0.549793562,0.835652426,0.762856572,0.119286334,0.511970905,0.805974935,0.196070188,0.302818298,0.721906232,0.336187264,0.24369273,0.133435384,0.318466536,0.370030652,0.731741353,-0.041335339,0.159296643,0.846170649,0.659020619,0.220506653,0.333695784,0.379946386,0.411034071,0.144286495,0.518443078,0.851920081,0.341177679,0.76259857,0.906897038,0.591135544,0.714277224,0.71464221,0.621188309,1.115020502,0.965665365,0.706895498,0.401972781,0.59500115,0.78937833,0.589716957,0
0.704529592,0.121246953,0.122214643,0.403390586,0.222104482,0.378939484,0.611691338,0.160797705,0.303114594,-0.092686974,0.611918249,0.708268973,0.831844272,0.210870756,0.892585642,-0.048942709,0.291910995,0.374803708,0.275695467,0.695551321,0.353230838,0.055570041,0.943012592,0.383061169,0.145581784,0.154517917,0.254891593,0.993618364,0.882561581,0.808918749,0.626078266,0.905631613,0.253982213,1.086564313,0.570130878,0.240328703,0.741275695,0.67760346,0.462819925,0.55848884,0.122907189,0.467818447,0.412275879,0.877186159,0.648859092,0.023345238,0.217877369,0.492212205,0.761691046,0.464517183,0.169524434,0.778397803,0.19075146,0.533406548,0.933842183,0.20237765,0.398787007,0.768001362,0.805223251,0.733822324,0.537881356,0.658274945,0.475446104,0.191323554,0.389673657,0.79624187,0.346043622,0.442223564,0.875484872,0.117744875,0.114436072,0.208451554,0.034654529,0.685130709,0.544075921,0.419137697,-0.021882633,0.519112503,1.012134053,0.468574019,0.435715578,0.2762359,0.665234339,0.152095399,0.094905261,0.678788285,0.118388036,0.257716241,0.813822104,0.751373309,0.134038421,0.492702644,0.855373671,0.556735292,0.87627505,0.754068758,0.115497886,0.707121966,0.885078707,1.126391422,0
0.98459721,0.068491321,0.817825275,0.618811136,0.2970892,0.417134367,0.192975479,0.028107479,0.744162194,0.221325275,0.76753726,0.817031834,0.92653099,0.272577643,1.054527916,-0.142315493,0.313416039,0.557610271,0.307098751,0.789254368,0.179174998,0.098342772,0.663426612,0.370842252,0.122943257,0.24825441,0.074428091,0.667861834,0.747046255,0.899478522,0.314559412,0.641712535,0.134570241,0.93926596,1.077756987,0.590897758,0.533374416,0.454349242,0.576203103,0.273225628,0.267867912,0.020317742,0.164078317,0.895704148,0.860424458,-0.047333454,0.075957935,0.700222361,0.491305246,0.86869364,0.437284617,0.879886155,0.393333313,0.868164613,0.885452349,-0.006102422,0.888487046,0.946138809,0.932657889,0.706044717,1.016353104,0.56964053,0.355754217,0.499134247,0.051694702,0.553120596,0.462122644,0.248057984,1.060520977,0.189682246,0.404930497,0.147192724,-0.296558023,0.547004986,0.499000757,0.116252563,-0.146646267,0.560349821,0.825525308,0.274029239,0.533374208,0.274485105,0.528173403,0.067943481,0.675877541,0.773360994,0.298579008,0.623687573,0.398790296,0.887343437,0.375726929,1.014962738,0.844183217,1.241158917,1.021892816,0.475576829,0.311900363,0.589595514,0.943074806,0.888399963,0
1.157027199,0.151033734,0.506993123,0.664630357,0.480704909,0.697861624,0.54945754,-0.109349626,0.644253995,0.444775794,0.781781733,0.898210323,0.748657343,0.545461561,1.080247588,0.494810804,0.562075895,0.233481033,0.414040842,1.072781872,0.080904413,-0.049946151,1.011918908,0.199927497,-0.020309543,-0.090888318,0.316063173,0.795857044,0.707570623,0.83969459,0.351311253,0.900002727,-0.007861411,0.894972863,0.51018793,0.47093488,0.385277993,0.787509392,0.696044364,0.422960366,-0.211169999,0.268478032,0.404530194,0.822791886,0.518947649,-0.212466811,0.17428285,0.646632442,0.357534852,1.02862928,0.15221069,1.134450406,0.059278003,0.695563479,0.655952127,0.25216754,0.66128405,0.749524658,0.940404176,0.633943438,0.71864942,1.167459413,0.431626685,0.010552608,0.238147612,0.635334808,0.310863677,0.223002083,0.991733567,0.381610939,0.509311152,0.030951334,0.097491645,0.347898848,0.846021926,0.236002603,-0.008799712,0.722013192,0.492695822,0.341582002,0.593773547,0.136436365,0.63591315,0.173138657,0.615859231,0.823584512,0.301692045,0.740734618,0.618635681,0.693544527,0.61693129,0.844765514,0.570292259,0.582512831,0.873300463,0.515403943,0.142744793,0.739661936,0.690093687,1.119924708,0
0.914447502,-0.150834665,0.846506942,0.523233506,0.391453606,0.580483255,0.563205359,0.115404525,0.809150055,0.446963182,0.867861714,0.646292496,0.664737345,0.748518044,0.758403069,0.245448147,0.296044735,0.803889254,0.01164042,0.832430742,0.474406937,0.059277994,0.741599449,0.795434816,0.401318894,0.15950407,0.26269117,0.724586609,0.728907042,1.014381638,1.003716274,0.877570735,0.26680211,0.604477916,1.035011853,0.412206207,0.438299391,0.563966532,0.705783196,0.441466663,-0.150752026,0.183957405,0.066168006,0.568301139,0.859400609,-0.025316318,0.006640446,0.840097569,0.470587655,0.741476408,0.240787287,1.006247355,-0.155111191,0.542797918,0.850009172,0.171364018,0.532669792,0.939274571,1.053015107,0.284484434,0.904163985,0.797156862,0.853646483,0.227367266,0.506248276,0.798552257,0.328631824,0.269736629,0.649583209,0.249805171,0.56161864,0.176771271,0.025602986,0.325697747,0.683937935,0.353853939,-0.073291244,0.406655937,0.562811211,0.315790201,0.62762773,0.233655448,0.61691988,0.241854698,0.751589371,0.67352811,-0.160241933,0.724645216,0.562252854,0.816695104,0.749871426,0.377876067,0.767766431,0.803233722,1.119296064,0.678804879,0.276370581,0.641077867,0.582436614,0.494775796,0
