G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G100,h
0.500271913,0.272499087,0.656542108,0.358785003,0.178850122,0.213901433,0.502871435,-0.122798611,0.408410671,0.308184585,0.408389554,0.396372864,0.26750181,0.344988976,0.378655286,0.008667307,0.788569491,0.833251296,0.317724731,-0.067640842,0.508547459,0.695945523,0.768043655,0.479150247,0.541355603,0.557814065,0.321344521,0.945415988,0.699070637,0.130485494,0.262729766,-0.212997603,0.195904027,-0.000596536,-0.06632141,0.091181131,-0.26782478,-0.256060461,0.65951099,0.575131503,0.744177208,0.746029659,0.140236918,-0.016151846,0.09529446,0.860201541,0.782239645,-0.050167512,0.362886813,0.482141036,0.429468672,0.580604896,0.442064133,0.465846676,-0.037169723,0.430878399,0.810598939,0.92812555,0.512223083,0.353155442,0.170055049,0.536244758,0.671368126,0.034447214,0.513221194,0.726022496,0.646575652,0.593726757,0.635722121,0.768575309,0.154003181,0.155779913,0.792536055,0.831895507,0.435241243,0.803959341,0.949637529,0.145073315,0.967535105,0.236605631,1.087119605,0.056522095,0.617376224,0.733933008,0.131969341,0.277338176,0.550805638,0.427813258,0.656554745,-0.011696129,0.641647625,0.878084108,-0.119529713,0.073490454,0.131778089,0.556251182,0.815561332,0.140194619,0.927472586,0.345053792,0
-0.023752935,-0.134040971,1.108237296,0.894816179,0.091089414,0.773800445,-0.269126426,0.332399815,0.349429239,0.421213971,0.595582049,0.607400816,0.479372085,0.712050433,0.256954608,-0.22196773,0.559376455,0.702527058,0.65272681,0.243761275,0.694465227,0.844681593,1.232678128,0.611872444,0.198447379,0.354292225,0.588828062,1.018308505,0.641112226,0.310817486,0.39574295,-0.310296286,0.234080892,0.131314576,-0.28456019,0.754858402,0.180436771,-0.083575535,0.587230648,0.412170932,0.931024812,1.052608453,0.452177008,-0.002718971,0.276853387,0.824833311,0.773971092,-0.212005541,0.427741623,0.480387716,0.498953177,0.492505726,0.917184373,0.92055221,-0.073170081,1.144486857,0.848498652,0.74581,0.250027467,-0.181140282,-0.075351916,0.405413332,0.912470819,-0.076232825,0.884908585,0.699938425,0.566673969,1.029051626,1.146010374,0.898034738,0.302303865,0.223110342,1.141129547,0.843530411,0.18079565,0.403853301,0.681290034,0.241951077,1.032715514,-0.011120542,0.788631173,0.153337358,0.678595367,1.072580336,-0.120301185,-0.069767391,0.620297141,0.057546003,0.603036562,-0.120815292,1.058417359,0.855185578,-0.008407519,0.096347696,-0.097701488,0.875757614,1.017175052,0.190258663,0.9371876,0.181869842,0
0.592730738,-0.24961161,0.831913395,0.434855419,0.138917052,0.330866714,-0.116077122,0.362645977,0.503304215,0.654452167,0.681893417,0.596739351,0.501498354,0.487684228,0.116719643,0.147094441,0.699508574,0.33727395,0.717452981,0.292824845,0.773954684,1.051000468,0.650178542,0.83265576,0.443594371,0.363208052,0.436068402,0.797616239,0.709150527,0.624866622,0.569019071,0.139935706,0.276596503,0.111390804,0.04659104,0.701504597,0.004813913,0.114577015,0.607962155,0.032283766,0.77346564,1.075770255,0.19154511,0.000665738,0.245298767,0.675454567,1.311353161,0.302796834,0.683367734,0.380036996,0.887910436,0.657127054,0.440493966,1.185357174,-0.101708579,0.776731669,1.151707238,0.836910757,0.488774754,0.164709997,0.387089917,0.291051266,0.839872203,-0.078015387,0.897404731,0.721965422,0.557124314,0.752494017,0.912265611,1.060532208,-0.015725985,0.21646062,1.023152618,0.555501887,0.224528022,1.063280452,0.94524067,-0.081310674,0.543178744,0.144930437,0.849318946,-0.135046959,0.841874572,0.89795861,0.290233839,0.200553562,0.427229212,0.461006088,1.109226459,0.052093871,0.969875999,1.061835439,0.140365568,0.03148973,0.094461771,0.917001207,0.788828783,0.1704398,0.594457195,0.511730986,0
0.504969188,0.032590144,0.58951857,0.720597379,-0.065273133,0.792674492,0.138453283,0.151089292,0.567719213,0.53367406,0.576528165,0.646038896,0.857805879,0.429702265,0.445268339,0.518392924,0.840336587,0.49162528,0.707630907,0.459633783,0.916949035,0.895452691,0.923495706,0.93363313,0.657388762,0.482517127,0.639527007,0.808971091,0.678978449,0.526796694,0.396866823,0.329689466,0.160361257,-0.157447007,0.122527365,0.48545657,0.271328204,0.466694693,0.730368644,0.605486021,1.156272858,0.651078698,0.088133201,-0.054748167,0.470318241,0.472581812,0.961268228,-0.304075027,0.410146588,0.628022141,0.712543314,0.33328207,0.760056868,0.780056928,0.162609931,0.756493706,0.875286641,0.61975264,0.533930196,0.197395218,0.059316776,0.387754916,1.088403249,-0.133794786,1.215110647,0.93324043,0.974062392,0.899557824,1.113508751,0.785479676,0.303635921,-0.077806842,0.796721214,0.913357775,0.316249767,1.074389941,0.920085199,-0.072625734,0.934780701,0.030436829,1.01920909,0.132402325,0.588800988,0.669870281,0.245259853,0.1053664,0.670762323,0.398039351,0.699380556,0.137393328,0.825909655,1.001398732,0.059050686,-0.057982733,0.185487699,0.807021208,0.952672887,0.212391669,0.53468639,0.578630564,0
0.56628278,0.07610199,0.337071836,0.399271698,-0.236838832,0.550446438,0.048839555,0.364994176,0.435961976,0.769458373,0.49933984,0.423771801,0.425193272,0.182501869,0.315768681,0.031444277,0.514226533,0.167597299,0.808214828,0.35364666,0.625910279,0.96855656,0.64696658,-0.036865445,0.431761936,0.635276781,0.814366428,0.72547347,0.695455194,0.230072547,0.295229682,0.100141396,0.400900963,-0.14170302,-0.088597796,0.339491912,0.142459514,0.232092773,0.457449191,0.057344386,0.871467187,0.650395232,0.569188726,0.126978707,0.455782938,0.678328178,0.932906493,-0.175364495,0.309511355,0.519083018,0.38908749,0.635311005,1.064414978,0.559574668,0.290685243,0.824521127,0.779475478,0.693970719,0.379790795,0.24581377,-0.054543767,0.250051756,0.919628593,-0.091774927,0.97404292,0.74244944,0.715994808,0.573823557,0.715630088,0.937903962,0.161043755,0.063920378,0.849559024,0.749755529,0.157619489,0.773751309,0.694274291,-0.367963909,0.957372916,0.347885937,0.660076346,-0.152672468,0.36924196,0.584293405,0.005327561,-0.198827039,0.53896411,0.514043353,0.232320305,0.337186938,1.065803124,0.808025667,0.095124199,-0.128723916,-0.228269452,0.438649479,0.809212958,-0.051949014,0.684226523,0.505805564,0
0.581614791,-0.020502174,1.275305051,0.475752947,0.144774043,0.313476768,0.025973323,0.406432374,0.38547107,0.772753337,0.679026162,0.595941249,0.491768811,0.696265297,0.353205693,-0.174213954,0.544852584,0.306239475,0.941028191,0.548933048,0.981193803,0.7426088,0.796416912,0.621325055,0.332777356,0.041137664,0.413248039,0.997888437,0.774181754,0.598084694,0.249310544,0.116913253,0.135558351,-0.198187234,0.053880087,0.439743801,-0.12586083,0.131953754,0.87380246,0.432809176,1.027953815,0.52733614,0.73209571,-0.115784793,0.619502585,0.837773133,0.926966417,-0.003426139,0.464572345,0.412432095,0.749603296,0.641400096,0.743881659,0.687741347,-0.006792505,0.606910134,0.641182075,0.453638033,0.447886274,0.00665974,0.163173172,0.428288027,0.934550055,-0.050149638,0.953113306,0.733864991,0.892312097,0.729467819,0.798622623,0.92270203,-0.143582799,0.259810922,0.705189457,0.684511075,0.010037082,0.679602106,1.048215617,0.01785695,0.93197014,0.184223069,1.129448208,0.140765931,0.643833292,0.974518185,0.05422607,0.495011925,0.411516071,0.504629741,0.881037222,-0.305390106,0.666263785,1.073703423,0.108990403,0.182688547,-0.104888368,0.734565403,0.85553468,0.132632994,0.902488961,0.226441154,0
0.402176019,0.2828483,0.94974045,0.429664536,0.120122921,0.609959096,-0.158713655,0.287560591,0.723209122,0.305085989,0.624978521,0.535044851,0.424616644,0.269801323,0.635373676,-0.060212779,0.656960338,0.547774689,0.484376769,0.52073735,0.619896342,0.758722225,1.200941089,0.590220567,0.453556246,0.375941718,0.243862189,0.584019212,0.811369169,0.322139814,0.356417803,-0.041368136,0.027121979,0.221938741,-0.031825345,0.590040024,-0.002891026,0.038515652,0.763857119,0.474329658,0.966884496,0.948468683,0.269968562,-0.077827265,0.715058589,0.869986964,0.709076113,0.058951692,0.352129398,-0.166243883,0.580809971,0.544097642,0.645316985,1.037507938,-0.292965427,0.62515215,0.869934833,0.837925439,0.629591322,0.201230006,0.293363167,0.528900879,0.984751922,0.015628318,0.403874174,0.69660426,0.533238657,0.758890493,0.435658936,0.73984483,-0.293165947,0.164384047,0.781568859,0.493137286,0.042958151,0.919224288,1.430935355,-0.046414252,1.007268887,0.023863763,0.782311316,-0.025292925,0.625737437,1.454409581,0.267264584,0.581680578,0.124759741,0.362564041,0.396477191,0.065187691,0.820932758,0.948700889,0.063679662,-0.294653272,0.112625435,0.801815811,0.876113535,-0.056162688,0.721175156,0.046167826,0
0.303023126,0.285974451,0.635900208,0.487076438,0.097984727,0.53549836,-0.004018864,0.209078805,0.536908701,0.752470837,0.663507752,0.479165811,0.587172603,0.657442564,0.572124061,0.104930414,0.390764903,0.604697882,0.734890987,0.50233835,0.42630719,1.021838231,0.518501081,0.787712541,0.240296633,0.656134963,0.272409483,0.775469323,1.018034903,0.596793427,0.499555139,-0.066377661,0.003223134,0.317606129,-0.296558124,0.215388627,0.150593849,0.25282728,0.720204164,0.43785168,1.127240201,0.450668893,0.316754131,0.164098865,0.467246198,0.61550019,1.248135202,0.150920478,0.671967349,0.823506011,0.499075846,0.487756915,0.588238268,0.827805849,-0.011703957,0.572731983,0.717726968,0.479820197,0.40458325,0.323835773,-0.002631399,0.365523736,0.652900606,0.275438588,0.517297501,0.063237485,1.098868135,0.334679704,0.567013405,0.781413899,0.033039796,0.190928006,1.067486381,0.884012705,0.026851908,0.684658217,0.610541178,0.048472179,0.898183346,0.233850508,0.52967366,-0.017776076,0.514675921,0.622077093,0.000609242,0.373415755,0.398082801,0.410949701,0.704441189,-0.019909291,0.65093893,0.985985283,0.017149166,-0.110465201,0.092025157,0.720080978,0.82486404,0.400704721,0.869156061,0.265838081,0
0.290028533,-0.025927282,0.867581145,0.504642343,0.215765936,0.540123468,0.164790076,0.513677561,0.327085189,0.555810269,0.872788635,0.370826458,0.906078173,0.400965028,0.470689278,0.050358319,1.069254723,0.475913367,1.002295617,0.305417464,1.025179257,0.379102038,0.653767487,0.36635687,0.413727274,0.614704762,0.549034511,0.95911573,0.417443867,0.615073568,-0.137662174,-0.025511936,0.002426441,0.125927012,-0.386364542,0.100764318,-0.206172405,-0.140276426,0.697719477,0.39617411,1.087511163,1.161584119,0.377926622,0.424334288,0.779620198,0.892246535,1.071924695,-0.077654165,0.23195535,0.55131096,0.554065134,0.375071479,0.752836459,0.606737357,0.212884017,0.532689599,0.698784316,0.554483173,0.450906312,0.280363109,0.033573405,0.119017493,0.820400541,0.061827169,0.439734301,0.784622485,0.799522812,0.697281016,0.871221041,1.181476674,-0.509265989,0.061929791,0.757261842,0.857327028,0.133874436,0.896227415,1.096320556,-0.13817672,0.642373122,0.416263803,0.739400782,0.104366953,0.945451745,0.742081469,-0.086077174,-0.226072896,0.127691706,0.435923911,0.841036578,0.042183238,0.635105043,0.846062732,0.107173289,-0.202594919,-0.0099564,0.733308294,1.029178897,-0.012754568,0.734827087,0.276869978,0
0.119608488,-0.263746811,0.769749349,0.393495047,-0.00539671,0.320218222,0.327015967,0.188382489,0.552402064,0.148170842,0.675840491,0.525162941,0.528398172,0.331567709,0.082161829,-0.031722521,0.559631287,0.554497688,0.967184764,0.031724508,0.361280424,1.020010745,0.952941717,0.747103294,0.414917538,0.715405752,0.317639192,0.707653454,1.028975705,0.370473867,0.006010122,0.565294858,0.291982278,0.04599625,-0.027731969,0.370243736,-0.29602676,-0.083746558,0.684461343,0.700373068,0.453708453,0.906305481,0.497087866,0.115872619,0.261419243,0.351496854,0.679908486,-0.102483055,0.284697096,0.75406473,0.843625776,0.665334766,1.121763805,0.89048707,0.146999546,0.749990985,0.624414112,0.773870272,0.292156265,0.330474422,0.131099864,0.476123378,0.777488006,0.428241236,0.768934317,0.447253475,0.986113902,0.731550126,0.993554518,1.100342079,0.011154643,0.613521547,0.794103013,0.743917831,-0.064508189,0.705134728,0.634525711,0.079038024,0.596901683,0.088357999,0.776090149,-0.042272155,0.340512817,0.799906083,-0.234698845,0.129434097,0.622936622,0.416961094,0.595700389,0.083413344,0.840850174,0.911104455,0.220193427,-0.104932193,-0.286579932,0.999759971,0.666345741,-0.086611773,1.019252467,0.382660062,0
