G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G100,h
0.719898151,0.114162632,0.86581651,0.669156553,-0.098136057,0.645544226,0.074949054,0.138787487,0.915596315,0.209257311,0.447894447,1.022524624,0.330408197,0.982378858,0.701298407,1.009232684,0.660907271,1.259521842,0.373720637,0.546867734,0.26845474,-0.506453906,0.697609489,0.653647415,0.463614653,0.046070164,-0.135041037,0.741441557,0.851461472,0.962004642,0.808039997,1.327698876,0.653034157,1.206258528,1.316412886,1.04393297,0.94078719,0.434165885,0.213774046,-0.093347335,0.087955004,-0.164099609,0.535139535,0.96776681,0.028039729,0.288681625,0.271716397,0.158015904,1.008557271,0.348266537,0.011220327,1.320744703,0.183649645,1.267381817,0.679583463,0.059031614,0.844634745,0.756465646,0.639844857,1.274945164,0.601453161,0.757047937,0.594265108,0.256787157,0.030831105,0.259996584,0.117488927,0.682278239,0.771585066,0.858980636,0.462891438,-0.022283196,0.357102343,0.249143012,0.695504098,0.052528406,0.090657477,0.50780861,0.37155353,0.472256288,0.21501475,0.487268664,0.368780932,-0.134808012,0.70644866,0.709236026,0.142635631,1.014621657,0.695480896,0.077513317,0.413350429,0.884396073,0.482053262,1.129383814,0.82237003,0.574389526,0.369525755,1.278661617,0.534699252,1.274799897,0
0.807525488,-0.079785477,0.140057437,0.929127676,0.713468318,0.768931951,0.536743306,0.049778823,0.908126199,0.198454274,0.288496783,0.049609995,0.585997241,0.653323484,0.798305612,-0.114952585,0.67100913,0.385930094,-0.13048751,0.851222492,0.157530501,0.184029291,1.191417526,0.319726303,0.547335701,0.252648819,0.101408544,1.614090625,0.844951382,1.049283195,0.11175327,0.77301833,0.044243524,0.722313524,0.122346771,0.602836062,0.811110902,0.544218543,1.027557255,0.286980112,-0.399605027,0.171849017,0.725387512,1.15665619,0.977853591,0.23920473,0.479277491,0.389549565,0.628289314,0.487306625,0.378015522,0.539151161,0.403486143,0.118028572,0.773481312,-0.418592777,0.814127815,0.723036403,0.915961004,0.735829619,1.029287939,0.681321043,0.433792014,0.106778496,-0.160263657,1.009177951,0.158729074,0.299438474,0.411831112,0.327447942,0.239201359,0.073959918,0.440990003,-0.0407167,0.694837113,-0.344832374,-0.105382618,0.510829348,0.655175432,-0.086948743,-0.058563366,0.238135046,0.805316563,-0.13068518,0.62049406,0.974014684,0.672706893,0.57834143,0.99564418,1.002825166,0.828648487,-0.199158011,0.814721773,0.407631342,1.329144609,0.986008299,-0.246673254,0.814279581,0.66740907,0.569417371,0
0.596330039,-0.088207923,0.608083739,0.54623875,0.184772412,0.849788537,0.549364995,0.712143104,1.955725017,0.832397685,0.725599795,0.724140169,0.622666363,-0.252102264,0.949595488,0.256451265,0.135000575,0.494961426,0.178100748,0.77036436,0.212620072,0.10687795,0.278737934,0.750993815,0.183215086,0.823257842,0.580028687,1.395579816,0.153654384,0.927963681,1.069901108,0.62714978,0.269234314,0.890518187,0.296939585,0.379566112,0.420002685,0.551327914,0.286071365,0.909310372,0.454661711,0.441226788,0.3808068,0.410757014,1.055887989,-0.14085818,0.122316371,1.051627828,0.728930055,0.374081386,0.397611797,1.014699783,-0.185289465,0.744156662,0.942538918,0.440549249,0.229363032,0.680577316,0.287453,0.863250796,0.809162233,0.624019715,0.481554581,-0.256792358,0.651785913,0.488718568,0.377056709,-0.257094658,0.652627929,0.009578049,0.336325383,0.106419394,-0.081286029,0.452764969,0.569607394,0.17878977,0.484865962,0.723795254,0.133237344,-0.31837074,0.393902825,0.845317868,0.464349152,0.295280018,0.355217326,-0.120018321,0.457367216,0.587389458,0.353738119,0.279067237,0.836461369,0.996181454,0.531800144,0.862552366,0.611221969,1.057392277,-0.228518927,1.006049635,1.184940416,0.674806411,0
0.78417557,-0.451248343,0.148636527,0.958082121,0.271912763,0.704634433,0.803536941,0.053265473,0.414775389,-0.066319475,0.683436248,0.690392574,0.361979788,0.357442735,0.638594238,-0.011219915,0.352794999,0.408822069,0.458781934,0.862372266,0.48382204,-0.082227728,0.695229446,0.840571286,0.264019951,0.025517601,0.220692913,1.002184258,0.892029339,0.757023711,0.77930095,1.211816526,-0.247059706,0.953235561,0.2694066,0.630326271,0.708469128,1.159689995,0.426749043,0.79796245,-0.338990458,0.743253319,0.495044149,0.966352219,0.602808805,-0.508379137,0.064467164,0.823527515,0.844352024,0.585232121,0.142759146,0.079079769,0.332310402,0.500990577,0.486407481,0.2590513,0.51531206,1.003669881,0.83764571,0.708119716,0.900695583,0.870109929,0.366602538,1.073379954,0.027534966,0.646827574,0.509346717,-0.576786646,0.686129389,-0.040497287,0.222576827,0.436747787,0.350967805,0.502892708,1.320899644,-0.377960153,-0.174167881,0.636334992,0.607376458,0.593795049,-0.291350237,0.573655916,0.380822651,0.22513408,0.12537098,0.948546163,0.472859563,0.691977559,0.390890258,0.513943629,0.543277772,0.437691205,0.340976739,0.839264402,0.969410075,1.420477306,-0.088078942,0.647472498,0.825919199,0.905186653,0
0.333416055,0.789864007,0.452338447,0.640933709,0.781433891,0.876858389,0.916388316,0.08767609,-0.063920685,0.244785173,0.895600302,0.059909997,0.080210316,0.213625979,1.33311557,-0.268036068,0.150473142,0.43035097,0.362377936,1.005242767,0.658546295,0.534090079,0.933052708,0.639216896,-0.126525346,0.041263596,0.586056437,0.830603338,0.596734694,0.587937831,0.59670053,0.731563926,0.152850242,0.07794005,0.109427343,0.26411465,0.644227949,0.20067898,0.502709931,0.294871491,-0.15570279,0.716581035,0.60384671,0.91247334,0.868598076,0.317864077,-0.473490645,0.270884336,0.128864557,0.299922772,0.397371849,1.027765765,0.75322433,0.708681681,0.583060117,-0.286545026,0.461660739,0.142439812,0.364914383,0.44139886,0.728216958,0.559921561,0.374063101,-0.240268821,0.255916714,0.794544076,0.291309241,0.363433855,0.618922193,0.78335747,0.502400358,0.454320616,-0.081693484,0.627565907,0.266953573,0.293856834,-0.260885971,0.752342336,0.715926787,0.597543194,0.11326052,0.152247361,0.583635884,0.611842744,0.175072713,0.497205494,0.406392014,0.510839718,0.395499406,0.863326259,0.539478544,0.841129717,1.001780242,0.61817475,0.781784308,0.637943312,-0.402496884,1.277499249,0.470980259,0.747042809,0
0.855069446,0.2655166,0.512044702,0.902912162,0.770651315,0.828665095,0.511452466,0.309196102,0.574282933,0.107631162,0.653973093,1.249847551,0.591811971,0.832700172,0.721693588,0.281637161,0.302652232,0.939003955,-0.010913837,1.53779924,0.040724489,-0.031745013,0.612662802,0.01009736,-0.322605392,-0.026855461,-0.064644754,1.114781073,0.377712809,0.812713994,0.379346949,0.655761933,-0.003653153,0.993872697,0.78968043,0.434731106,0.651879486,0.234764419,0.27289321,0.183639603,0.208037342,0.061801688,0.329112761,1.069070094,0.787101657,-0.13981621,-0.003359669,1.141019338,-0.025801446,0.476725844,0.666008263,1.209344163,0.031716331,0.464690658,1.024700241,0.138958781,0.139975165,0.723245182,0.906721001,0.386253957,1.416293356,0.358349346,0.337606439,0.126983197,0.392327968,0.610952938,0.256752334,0.644432722,0.417431217,-0.233926553,0.643287438,0.24680635,0.118136304,-0.045244503,0.482702554,0.874139112,-0.151597787,0.617151827,0.997815832,0.084420372,0.264935481,-0.066374601,0.519583388,0.252809247,0.579211885,1.50661948,0.159212371,0.802473402,1.282654747,0.539356367,0.714157737,0.470074601,0.839786286,1.473518198,0.646971495,0.996476874,0.297994791,0.817721496,0.696161224,0.945123569,0
0.747364441,0.497579952,0.598565777,-0.031487598,-0.279077888,0.489520812,0.375631975,0.422255559,1.494913069,0.299809373,1.071196228,0.440348054,0.475769343,0.158336628,0.942821737,0.480227438,0.126225247,0.96427851,0.023328125,1.124246725,0.097761801,-0.093148412,0.547487567,0.646712973,-0.130644719,0.553133813,0.15572493,0.957988305,0.387888203,0.680076972,0.609310656,0.383709059,0.338956243,1.097815984,0.816787062,0.753700417,0.48463598,0.539700958,0.17016125,0.343551103,-0.276492294,0.150131437,0.447433666,0.395488917,1.081130598,0.422270681,0.101552457,0.561671808,0.893689142,0.936764076,0.213622424,0.651149083,-0.527401327,0.944307807,0.582919898,-0.36744634,0.733330827,0.282828443,0.721474947,0.621008175,0.149480248,0.232669145,0.590697256,-0.02916183,-0.031026949,0.819891011,0.394877879,0.674127576,0.625153257,0.073748718,0.372589102,0.070548217,0.439151282,0.769458974,0.608397429,0.602225689,0.118717156,0.118345926,0.296587714,0.348798288,0.116215493,0.209170634,0.367328416,0.663311633,0.207657894,0.545088929,-0.36442998,0.435793777,0.692108161,0.4789904,-0.231918103,0.549494135,1.005875165,2.009325531,1.15613347,0.513946724,0.493389996,0.93244433,1.2164252,1.236995424,0
1.47845471,0.285336354,0.456032792,1.238667793,-0.000674261,0.677329968,0.547833423,0.379993602,0.679831691,0.651263451,0.781148328,0.85580899,0.268502662,0.402459816,0.649952453,0.321452439,-0.11856726,0.602707341,0.484250265,0.920462949,0.30866457,-0.325326579,0.799824747,0.334289582,-0.306994281,-0.093545534,0.344311969,0.474551995,0.035125006,0.790834327,0.407086648,0.970969777,0.204366623,0.538124428,0.185269634,0.899121858,0.449615912,0.835228268,0.030190386,-0.107804056,0.357124824,0.350947278,0.085708819,0.344487089,1.461676434,0.164328552,0.403778429,-0.057634305,0.383126611,0.632309982,0.665679754,1.270007481,-0.018806765,0.944876637,1.087456055,0.325195011,-0.028591155,0.511862465,0.510631232,0.252259031,0.766463514,0.814216046,-0.100231634,0.384306891,0.616305112,1.063211964,0.428959216,0.456578897,0.832803232,0.398378592,0.181596191,0.070403074,0.006750438,0.65013836,0.202702497,0.52943334,-0.092851681,0.67072069,0.902795654,0.137633742,0.310526492,0.463603919,0.668015681,0.461795295,0.844499627,0.893734127,0.648118774,0.803110702,0.500766393,0.78528331,0.40840344,0.629630879,0.081705676,0.699442008,0.80181537,0.876274905,0.683069086,0.553608058,0.669543761,0.526742048,0
1.335136409,0.265147512,0.765591812,0.950856641,0.243428733,0.955237455,0.220563157,-0.051014151,0.710247757,0.233400387,1.433353659,0.454563663,0.789237071,0.393568148,1.282587604,0.438904595,0.782509352,0.474789358,0.127281988,0.635094248,0.112886336,-0.252794225,0.69034561,0.721222606,0.10252245,0.084610757,0.55542258,0.528331218,0.716722085,0.545712097,0.485785232,0.931261983,0.140327037,1.482786414,0.494626253,0.928509687,0.750370136,1.142079307,0.780031516,0.109351269,0.282162066,0.407877558,0.45215135,0.9666884,0.81773873,-0.253141271,0.306743826,1.027591598,0.814115994,0.554546097,0.63445248,1.147548979,-0.196503257,1.153328385,0.506804081,0.20501469,0.443462486,0.919859489,0.920036345,0.560616141,1.357863137,0.232713344,0.422122932,0.158511732,-0.385208141,0.637392406,0.779552481,0.628999254,0.754608491,0.22713838,0.126107102,0.055956839,0.609307971,0.606992923,0.527979709,0.066686094,-0.082339863,0.366049513,0.738620585,0.440663132,0.550290313,0.345988628,0.742992414,0.402801524,0.149182955,0.881044458,-0.034879868,0.763222938,0.62233124,0.600560612,0.497101551,0.992935275,0.518730614,0.457027425,0.800912904,1.104580021,0.520084252,0.812318184,1.11119956,0.735000443,0
0.579021828,0.168779485,0.708536355,0.57314996,0.016726123,0.697867098,0.400017434,0.642670279,0.395841487,0.330276056,0.314276157,1.086338045,0.578296444,0.689582806,0.449338304,0.893699389,1.011106066,0.76894454,0.239567487,1.572982785,0.964988702,0.169834469,0.436483314,0.581900964,-0.117904891,-0.593543258,0.36876237,0.726717464,0.543469356,1.59518272,0.761403842,0.708511303,0.127881927,0.822589085,0.901245939,0.383653506,0.482801143,1.107023054,0.874673442,0.709729487,-0.185641385,0.206246418,0.134182895,0.421882991,0.830601552,-0.700416176,-0.160035908,0.557413813,0.320199125,0.130221259,0.674192109,0.802501348,-0.009119151,0.50780357,0.416746705,-0.170001092,1.613044714,1.083595637,0.526622512,0.4721992,0.840844548,1.528956519,0.403336938,0.052149789,0.529444261,1.058730455,0.157580433,0.2323136,0.721490682,0.312493243,0.109168791,0.430545959,0.154695336,1.046948261,0.670490567,-0.179374474,-0.298946955,0.905246729,0.767608195,-0.03534248,0.587878324,0.754525755,0.271703913,-0.0204262,0.462744133,0.379507968,0.1394982,1.092852988,1.116126244,0.354854999,0.893727363,0.473735505,0.664194396,0.35568006,0.896765414,0.739134378,0.797227674,0.95192997,0.513708775,1.14473887,0
