G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G100,h
0.118488724,0.385477656,0.8841595,0.505619521,0.592337002,-0.012086518,1.008713667,0.49665052,-0.006200775,0.597174268,-0.042559567,0.546580421,0.02141531,-0.046716528,-0.0277685,0.157147489,0.42948194,0.730426317,-0.199299033,-0.01478164,0.07955156,0.295938114,0.253178176,0.275277945,0.099767554,0.656306303,0.75400004,0.525506101,0.362559701,0.498382119,0.202854087,0.083415327,0.270783985,0.152612244,0.827330006,0.588148614,0.882620306,-0.087760869,0.041306278,0.702460565,0.216079383,0.790851404,0.795656248,0.666594684,1.073897571,0.687940771,0.487670473,0.837072024,0.520594241,0.185907742,0.765269229,0.730320407,0.431659651,0.126385358,0.672111142,0.785282536,0.349625848,0.557717681,0.223510563,0.168359309,-0.04590374,0.430367236,0.893428301,0.63729455,0.666292508,0.608369311,0.646300061,0.347834288,0.77777845,0.037467725,0.410013771,0.034439774,0.087989274,0.039515799,0.26587677,0.854274465,0.109091715,0.070694556,0.213789868,-0.031044167,0.321500952,0.101280644,0.860195198,0.135691567,0.634382469,0.111369747,0.158578604,0.24337848,0.064801203,0.742793757,0.954899,0.512586098,0.779974675,0.380488266,0.576895541,0.698415595,0.344313497,0.858125403,0.673135818,0.779037255,0
0.166093496,0.177392972,0.638152991,0.493732857,0.942950933,-0.014006146,0.70918242,0.819859931,-0.121426297,0.629455054,0.109590533,0.462589665,0.140790835,0.153281506,-0.048308482,0.255014671,0.337209842,0.66926301,0.166148375,-0.014245799,-0.009091249,0.090301009,0.365265871,0.094689235,0.263674122,0.617339252,0.696430699,0.386108154,0.126710418,0.587443128,0.352947108,0.0485938,0.200465771,0.222903718,0.770864802,1.033353654,0.942780474,0.088456029,0.040581717,0.821428565,0.065632927,1.08304184,0.524854985,0.688807277,0.733566096,0.776843394,0.742170618,0.873825808,0.388630526,0.092665104,0.771286555,0.868851634,0.458354398,0.37247912,0.454486258,0.35226472,0.337951441,0.37383606,0.04654027,0.351098654,0.113319971,0.509193912,0.784904921,0.699669144,0.505512436,0.681274721,0.510830144,0.470345368,0.462903982,0.104527197,0.081410747,0.035562733,-0.017956135,-0.091531748,0.62277815,0.7906405,0.047108768,0.059396546,0.17529137,0.039681268,0.568628575,0.461243307,0.880614304,0.029137428,0.780635454,0.264055746,0.353336886,0.075196167,0.034925618,0.86100293,0.74902365,0.608794707,0.872292967,0.487931042,0.343102637,0.715378787,0.42941776,0.656179956,0.725698133,0.785553404,0
0.111744239,0.216204918,0.604160949,0.380072448,0.593655337,0.065431361,0.938890038,0.427873011,-0.026747699,0.557467169,0.096725413,0.469684664,0.096437216,0.072804408,0.029269755,0.089767189,0.47839542,0.662445334,0.187309518,-0.097609466,0.093770487,0.092648577,0.231681757,0.21529008,0.201750803,0.7450015,0.665199529,0.357993561,0.257618284,0.399010982,0.121068913,-0.108198126,0.093624697,0.005077967,0.825706228,0.92918736,0.781643751,0.096989124,0.217082071,0.808056349,0.096146594,0.830375994,1.065009187,0.558194296,0.874569072,0.931597642,0.753278259,0.793169668,0.551129054,0.246179092,0.804224943,0.888522244,0.535506793,0.509066449,0.534579218,0.337592439,0.424459701,0.459967633,0.143569019,0.221669956,-0.034801746,0.309471776,0.748080276,0.493126101,0.535043303,0.499303176,0.598122452,0.629094036,0.539042029,-0.017750327,0.265001138,-0.050622619,0.117054871,0.107760287,0.114761843,0.75997003,0.153541814,0.004333426,0.304717584,0.16360709,0.467470844,0.12299765,0.864014014,0.219986308,0.454721306,0.139325446,0.184353203,0.201502733,0.09909133,1.025113394,0.999854385,0.499004103,0.863451895,0.610083825,0.45517016,0.827740154,0.22994146,0.921957504,0.725211036,1.038210287,0
0.222175073,0.379546227,0.774880887,0.530725681,0.637308442,0.111665992,0.810658416,0.580568463,-0.122331134,0.465895289,0.07069599,0.119154876,0.101453416,-0.113905252,-0.045227269,-0.099880647,0.482910402,0.420782839,0.073856624,0.073069936,-0.057947512,0.054551447,0.048462281,0.283677207,0.205517757,0.822902717,0.796818095,0.582187554,0.252642978,0.563314187,0.215096454,0.058036834,0.230207339,0.219336868,0.768511667,0.943410263,0.854976303,0.133478795,0.119413806,0.902216617,0.196182163,0.997952249,0.859934446,0.759962497,0.757678958,0.94211017,0.717269488,0.679638056,0.602766632,0.243811156,0.659300752,0.876316896,0.261788686,0.385405268,0.535142853,0.40348779,0.438429739,0.457801286,0.233456644,0.385279797,0.087989723,0.432149685,0.767041758,0.440911437,0.604257062,0.47368276,0.678519703,0.704144542,0.551573764,0.181595547,0.243991416,0.044162259,0.203663947,0.043563097,0.422566703,0.574770974,0.007520747,-0.054998272,0.404327115,-0.022900137,0.379268195,0.262091561,0.842608467,0.219463196,0.615697769,0.128009618,0.323821649,-0.008337716,0.084044702,0.894810101,0.898795108,0.479965491,0.880979125,0.555748234,0.504918116,0.561047484,0.255657256,0.672512064,0.702988036,0.781704736,0
0.136918747,0.278584896,0.691670838,0.308449302,0.795934699,0.090302841,0.779106918,0.779444615,-0.01253284,0.618164916,-0.053259567,0.248748307,0.193560069,0.082428016,0.074924415,0.079256548,0.551012697,0.76130953,-0.106814196,0.052608194,-0.017640169,0.123454896,0.112328484,0.095038086,0.02664072,0.785466449,0.67506673,0.388433269,0.267106159,0.815749463,0.324461843,-0.134827203,0.347452118,0.149819075,0.836703803,0.714712795,0.722393655,0.222612298,-0.05286007,0.940682216,-0.008938459,0.799781785,0.700087895,0.739286836,0.875965596,0.736240188,0.718948524,0.806668689,0.688415641,0.180512485,0.948490653,0.720753437,0.488390118,0.243970823,0.807306298,0.485730794,0.300905392,0.332114395,-0.044634469,0.139446063,-0.102767701,0.335005002,1.047548461,0.484939699,0.510105055,0.370925113,0.590052531,0.470587542,0.593895055,-0.00242507,0.183065114,-0.020043963,-0.129501249,0.089515347,0.620706948,0.760036004,0.057498737,0.156439129,0.057709702,0.0323201,0.545655236,0.087195887,0.919336928,0.285879077,0.808082803,0.068394732,0.200511144,0.121158638,0.030273876,1.061610175,0.958425158,0.779142999,0.776163669,0.715661698,0.624056996,0.829965677,0.322258367,0.733017668,0.789046108,0.805645688,0
0.101258602,0.279422721,0.571505189,0.363724731,0.904866879,0.127817729,1.030860632,0.850967997,0.128823441,0.665306542,-0.038495227,0.454531818,0.057802343,-0.060292837,0.050165622,-0.003265569,0.553364845,0.864531941,0.094263084,-0.006300787,0.074549876,0.198618177,0.273160732,0.197649027,0.055359892,1.083459801,0.567180309,0.413002643,0.146594035,0.577779031,0.453773195,-0.139811818,0.174670517,0.181771977,0.603133911,0.655945,0.979135631,0.249477377,-0.038565391,0.979036898,0.00223638,0.910641532,0.941126028,0.678406984,0.721240962,1.043220379,0.705232939,0.596410454,0.854273309,0.218365799,0.80502121,0.802885511,0.641789563,0.024447021,0.811490959,0.452340081,0.427995489,0.281561973,0.016252112,0.407740536,0.022140785,0.380098468,0.987931464,0.696015927,0.780757793,0.782507344,0.648658967,0.344327747,0.713193427,-0.019599852,0.334260583,-0.013842178,0.220872272,0.136043946,0.570157071,0.713406413,-0.103755532,0.167197986,0.244200343,0.070590882,0.653569776,0.195661081,0.635801543,0.196125232,0.8337181,0.215577922,0.082950533,0.066330934,0.09884375,0.807453147,0.865411526,0.582042647,0.861516683,0.554437168,0.725210054,0.977402411,0.430633621,0.786273766,0.828830501,1.273739685,0
0.15019071,0.236679443,0.487570035,0.261102018,0.473686809,0.160250817,0.497374144,0.282107441,0.155539066,0.393586006,0.11146063,0.486512527,0.212748994,0.145709497,0.061431746,0.249394282,0.263731016,0.624746665,0.191430783,0.107956402,0.075857771,0.149909731,0.172536202,0.20518163,0.263909855,1.029680462,0.610199367,0.454500719,0.303679777,0.511202419,0.376332836,0.052829427,0.222011141,-0.020847171,0.52802814,0.853197882,0.442982789,0.071769772,0.181656422,0.675423106,0.026016538,0.46008245,0.567492108,0.534109935,0.601662357,0.849766626,0.499639111,0.507557189,0.522341042,0.16879294,0.803615574,0.924166176,0.316790125,0.179583399,0.52919678,0.237395507,0.18825371,0.252549401,0.150060712,0.338161185,0.066497179,0.304410882,0.849733542,0.317455138,0.632695575,0.429302292,0.273687746,0.415983778,0.466686076,-0.013897043,0.18113235,-0.028712675,0.095528019,-0.043267799,0.285754669,0.654051509,-0.086613123,0.185170226,0.268917965,-0.091284579,0.359408861,0.217860747,0.780016541,0.353557967,0.644475481,0.148432289,-0.023774984,-0.086472581,0.154869362,0.747901421,0.907295423,0.515318442,0.690917478,0.43768822,0.480237205,0.64964308,0.173679221,0.629638621,0.443042075,0.685318783,0
0.279017227,0.442376293,0.82215946,0.549929766,1.026754102,0.013819274,0.945512809,0.758892363,0.052041604,0.555437207,-0.046928935,0.347216588,0.047429567,-0.155832198,0.059448192,0.088372363,0.584843186,0.667590191,0.060181301,-0.184387062,0.061999678,0.135799887,0.219313806,0.40440198,0.131549278,0.845106534,0.515027197,0.224140295,0.271652483,0.72302072,0.267102698,0.00511335,0.21188548,0.249689955,0.906406631,0.931715914,0.872418606,0.135625404,-0.003488881,1.197391599,0.203426718,0.984439117,0.826355827,0.815276985,0.8032587,0.881169024,0.799414971,0.688762342,0.592492848,0.199838799,0.948683321,0.871463678,0.45225193,0.241670681,0.49092352,0.371411612,0.67750813,0.286095135,-0.061716967,0.339342551,0.244617693,0.192363577,0.831891202,0.782899226,0.496907483,0.744461043,0.398478867,0.577896596,0.648849157,-0.072120864,0.273937122,-0.056514738,0.138545744,0.067889879,0.527307992,0.699007011,0.128491073,0.139013351,0.128937397,0.102768491,0.694156497,0.309364569,0.929028414,0.26101998,0.832194735,0.291085663,0.056202121,-0.022088708,-0.074334306,0.892892914,0.924697053,0.858085654,1.004624871,0.604753664,0.668811767,0.720704288,0.307979938,0.68540269,0.963524676,0.764928037,0
0.126429165,0.388551077,0.69613804,0.468893545,0.921645531,0.158396377,0.589118321,0.377180791,0.052445899,0.716071376,-0.016001113,0.425879289,0.023402794,0.086303772,0.091585027,0.087044591,0.332068336,0.674729597,8.11E-05,-0.023193997,0.112397541,0.026190784,0.168167636,0.156742451,0.327574205,0.978015511,0.572047246,0.419810461,0.103629981,0.707064321,0.027048951,-0.10627736,0.241739971,0.026326144,0.624952393,1.037292024,0.73582201,0.410275985,0.129281511,0.692920238,0.001868396,0.708691081,0.746366715,0.624783447,0.746066938,0.844330127,0.667211337,0.720234969,0.350307225,0.23976351,1.030299505,0.802121032,0.579745426,0.328624357,0.380689181,0.46687118,0.285373566,0.152664615,0.192867287,0.41616503,0.180501484,0.261162864,1.199007791,0.461774357,0.457545155,0.401405624,0.371762576,0.381161868,0.480897534,0.072529328,0.257638082,-0.168177531,0.113462976,0.189977491,0.401572881,0.705461119,-0.057133526,0.11856319,0.208163613,-0.026295525,0.376934298,0.197655017,0.757211645,0.105180596,0.792167536,0.283988386,0.110821572,-0.091178953,0.000918645,0.775752214,0.693701783,0.54632536,0.792409801,0.667127714,0.624272465,0.612955787,0.234000158,0.842316913,0.590707842,0.7909479,0
0.294562403,0.258929583,0.545592531,0.596170361,1.025214734,0.180332654,0.837394903,0.604776344,-0.176719144,0.51986594,0.112094433,0.626103095,0.01739842,0.116747506,0.068999106,0.167278449,0.510514986,0.889924215,0.037058007,0.1855559,0.071092276,0.329123342,0.101878574,0.259603392,0.194242712,0.737277847,0.501241092,0.508376316,0.229404745,0.650600533,0.364477989,-0.023974345,0.244173483,0.002961954,0.977649864,0.902085822,0.825374018,0.102534209,0.1998865,0.705303303,0.222518249,0.742158039,0.897061558,0.789092123,0.881587083,0.88646976,0.820282018,0.848951658,0.434533972,0.173376603,0.779768298,0.720771737,0.424172768,0.31774993,0.609828502,0.472824517,0.247649986,0.213343418,0.145557126,0.377908602,0.124676228,0.333889376,0.857045112,0.588486679,0.487813228,0.543941587,0.415187061,0.559556459,0.867365529,-0.051290672,0.260373288,0.084000191,0.094227803,0.168553518,0.560953085,0.976380691,-0.048795931,0.129932998,0.2572991,-0.026406261,0.458106773,0.24643287,1.020249786,0.278234446,0.865789742,0.269188234,0.399367582,0.209447085,-0.174136867,0.80507933,0.86287703,0.422173323,0.808432367,0.681073092,0.628243107,1.005535707,0.545385165,0.692685854,0.754575676,1.031234903,0
