G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G100,h
0.355748321,0.312704184,0.607621554,0.560202324,0.617689482,0.077428807,1.078759557,0.805138371,0.05402289,0.300824684,-0.07360989,0.579516505,-0.109044948,-0.055013555,-0.102489903,-0.196182866,0.211984375,0.646729378,0.283891916,-0.108603953,0.195916475,0.083347242,-0.002785291,-0.268599946,0.159225576,0.9625738,0.632233804,0.279227589,0.125549124,0.491710593,0.182482883,0.018989909,-0.072387202,0.405586435,0.964348753,0.639095604,0.5233413,-0.08307717,0.117439522,0.382429604,0.096201808,0.700413593,0.502468423,0.534578325,0.863316549,1.016485223,0.706895326,0.746647853,0.628369251,0.302597075,0.850228313,0.949230178,0.549728726,0.181650275,0.613656686,0.455836411,0.27393441,0.30735828,0.301873704,0.538234622,0.2102396,0.222537038,0.622585544,0.570102229,0.668876739,0.484804278,0.700214718,0.457059124,0.539508914,0.22029878,0.20226363,-0.020908053,-0.060590318,0.196487093,0.618227969,0.822255751,0.07856348,0.10598065,0.124344213,-0.048090967,0.432079107,0.175551245,0.958516433,0.131462185,0.978096131,0.227972034,-0.123297775,-0.242369752,0.255586163,0.640681785,0.863623538,0.594032353,0.723215966,0.083750769,0.681160994,0.981437818,0.269278175,0.719792375,0.630901375,0.890263376,0
0.54366247,0.597671215,0.712804135,0.421890867,0.666031956,0.086871229,0.616320969,0.681990035,-0.166803707,0.585976472,0.067526725,0.569210714,-0.116155086,0.108893906,0.20577941,-0.192115079,0.618957385,0.589452093,-0.024197591,-0.052227114,0.21056117,-0.114597464,0.389903215,0.353925492,0.306907284,0.902498232,0.623988811,0.525432542,0.287277394,0.517990536,0.30033338,-0.174069566,-0.113536721,-0.017504804,0.528318516,1.138163279,0.835542804,0.298180465,-0.082628969,0.696943654,-0.132408179,0.967334285,0.696782841,0.537053046,0.608025715,1.061198899,0.885423166,0.69600862,0.360088982,0.153593803,0.602773038,0.658356464,0.622887424,0.805703252,0.603933685,0.576300529,0.235287763,0.285016266,0.436558737,0.353483896,0.281026446,0.541740108,0.796536728,0.478606254,0.693164489,0.662100353,0.525863706,0.633094312,0.738229791,0.222228938,0.111016697,0.042819828,-0.281636154,0.363593671,0.425330902,0.47945907,-0.072454573,0.071498658,0.541048987,0.130847264,0.456352613,0.12714537,0.941111506,0.011562846,0.691785691,0.413929603,0.05025263,-0.028889908,0.084193846,0.80623797,0.906684356,0.27307149,1.02436656,0.379714239,0.798206604,0.831943292,0.147885776,0.726173122,0.611795822,0.83250999,0
0.207140739,0.425802216,0.701981792,0.374545986,0.94151831,0.327539362,0.963503766,0.520852717,0.388955653,0.606600759,0.154221336,0.525118336,0.025342266,-0.152773196,-0.023891039,0.220346663,0.484210709,0.159566359,0.254621789,-0.066202621,0.186634286,0.141045078,0.039406695,0.314897328,0.390563376,1.011247538,0.728275932,0.376188756,0.316609228,0.881942674,0.228387601,-0.105447636,0.189464962,0.160049879,0.635387867,0.774091221,0.821732553,0.082713853,-0.002060518,0.469861919,0.289084702,0.987005892,0.786324505,0.432117371,0.641635509,0.745496624,0.743596813,0.980873397,0.636573825,0.221314788,1.029547254,1.234558806,0.400951786,0.580061959,0.390682294,0.585179522,0.08456677,0.283130555,0.255073286,0.333843796,0.267251506,0.393420806,0.890549985,0.272848617,0.500163013,0.664889368,0.392389411,0.567334543,0.66692208,0.009101935,0.171982419,0.139069948,-0.010781798,-0.059673882,0.474967874,0.792043092,0.142988445,0.019205683,0.227614895,-0.247630514,0.67782837,-0.117727896,1.193641154,0.029251206,0.68395765,-0.040183014,0.274526822,-0.096588418,0.048606189,0.731650781,0.995133154,0.784663275,1.023009093,0.684232561,0.746366484,0.585316607,0.503759728,0.538142025,0.748321828,0.847798935,0
-0.021883738,0.472931545,0.613797936,0.536543388,0.56560677,-0.149082441,1.090251713,0.762011009,-0.13928779,0.650247624,0.273872604,0.19175161,0.14607796,-0.144870413,0.069530796,-0.086646322,0.478881145,0.969764537,0.073590465,-0.011882935,-0.018604766,0.236074129,0.110476555,0.606999433,0.188152422,0.897110761,0.730211673,0.535120106,0.317189441,0.513362974,0.565975166,0.002268828,0.338051908,0.136087803,0.874590955,0.753609841,0.632148059,0.165567675,-0.083825307,1.132747731,-0.009585672,0.898662746,0.777225232,0.942058135,0.941553135,1.14060624,0.695926309,0.635082758,0.869898058,0.155557099,1.011469517,0.83255794,0.168650684,0.655593662,0.731353109,0.46587877,0.474279914,0.090061827,0.108724496,0.109381514,0.103595461,0.183885917,0.429580319,0.678829973,0.757453229,0.348874654,0.583337723,0.309202344,0.596099324,0.043953591,0.211168077,0.262921501,0.154841452,0.527714154,0.106908975,0.775029077,0.293942785,0.120494721,0.170144946,0.108744201,0.643461072,0.08354451,0.782737239,0.342992529,0.92703439,0.131278687,-0.059348893,-0.237867413,-0.128167547,1.084209249,0.694765891,0.2785262,0.673256201,0.424335526,0.691676713,0.578328615,0.364515207,0.97622971,0.524693469,1.000467707,0
0.417389141,0.296148954,0.970598677,0.375621838,0.482043273,0.035748206,0.897819299,0.622014084,0.018005637,0.766766801,-0.040181876,0.269999759,0.154314498,0.043622732,-0.121921447,0.115857215,0.717042999,1.010465766,0.056820646,0.016167103,-0.19243763,0.425663123,0.233116457,0.171791782,0.18239892,0.977160123,0.942179849,0.477142241,0.351433723,0.758383184,0.332893287,0.098507168,0.261900154,0.037531542,0.554506903,0.956119956,0.877293347,0.290387661,0.066373895,1.192715311,0.103385262,1.032598676,0.582557765,0.410067327,0.752253831,0.749311708,0.681053768,0.791305227,0.29068979,0.230621214,1.144689059,0.963694453,0.468057492,0.363239391,0.502610062,0.66897198,0.465155494,0.068785935,-0.155632176,0.470366735,-0.100150126,0.55112663,0.654550801,0.422031292,0.505069046,0.531094403,0.597825371,0.242990935,0.876248199,0.430385607,0.146984431,0.222088291,-0.206081279,0.011120219,0.611693064,0.737875308,-0.229923277,-0.017107791,0.378918417,-0.470807901,0.548552844,0.2373035,0.896727521,0.391301741,0.793089028,0.119935943,0.316119462,0.295987561,0.255265534,1.102945932,0.732005329,0.551381722,0.874489111,0.256502319,0.539279622,0.569697632,0.237735475,0.42601771,0.713519355,0.918624114,0
0.113180254,0.103444435,0.587140595,0.427420212,0.815922426,-0.063069276,0.918788956,0.854698479,-0.134132433,0.636965106,-0.153089537,0.432301981,0.065173745,0.054088676,0.151396924,0.386500851,0.76889843,0.8242712,0.055741279,-0.172620265,-0.106117096,0.143319245,0.298541212,-0.015250494,0.214133554,1.182793673,0.570458009,0.600072304,0.287684569,0.888450007,0.562382333,0.090988823,0.240865472,0.092491232,0.762515861,0.932229001,0.957416153,-0.007339189,0.183947486,0.957228809,0.144236828,0.853757768,0.768419222,0.705432123,0.830501465,1.231766044,0.913558423,0.938358486,0.611347945,0.299214075,0.909937766,0.923375206,0.661548417,0.313186741,0.805444037,0.561110804,0.349406805,0.420044678,0.241649099,0.693506977,-0.086591089,0.108426058,1.145672419,0.745184025,0.797619325,0.529208927,0.645453807,0.519402148,0.643142298,0.226251199,0.369584376,0.262418798,0.07025909,0.408072127,0.408799532,0.762415536,0.023756544,0.104710391,-0.036336877,0.049131604,0.290328835,0.056915607,0.797307591,0.101505969,0.970150404,-0.00766465,0.396555557,-0.17289009,0.107024521,1.244404799,1.11904252,0.504036417,0.69654841,0.784181125,0.703484781,1.192875166,0.495278826,0.959998951,0.718095635,1.12336722,0
0.251885439,0.439996052,0.544412971,0.404172857,0.292847368,-0.128642244,0.639256504,0.129712891,-0.206435242,0.389358209,0.188086787,0.298912422,-0.095243746,-0.166297331,-0.138098321,0.06721622,0.251680012,0.51415116,0.309019266,0.242246678,0.449819766,0.120193071,-0.156283683,0.13431337,0.137340524,0.778235896,0.718245151,0.417058835,0.00762715,0.245852038,0.636218538,0.080742103,0.213465871,0.254182725,0.355189193,0.860860783,0.816288363,0.170780317,0.034025563,0.900896103,0.316018686,0.463029618,0.541964017,0.613199171,0.660887392,0.759763401,0.495202423,0.23959065,0.417548188,0.00076961,0.607221736,0.674064995,0.154829236,0.277327158,0.218074542,0.562874392,0.387621393,0.317317335,-0.013116791,0.282136837,-0.178302958,0.454695884,0.870536449,0.109023902,0.836213576,0.67381031,0.598271049,0.839220696,0.55112336,0.268788925,-0.108796605,0.135035209,0.095229799,-0.013899299,0.259006624,0.742925146,0.053413839,0.13178368,0.223742806,-0.007406546,0.447506379,-0.011628367,0.496109444,0.313037044,0.653228645,0.051883746,0.507825383,-0.087598915,-0.048657319,0.471443624,0.842353309,0.465664417,0.695138923,0.688953654,0.599141551,0.737832286,0.112110288,0.685219178,0.298130942,0.652677649,0
0.573403125,0.256940743,0.491908437,0.626424448,0.976914978,0.290167896,1.013379356,0.881159828,0.324580127,0.927833755,0.202663931,0.498293155,-0.198840481,-0.048778161,-0.111254225,-0.169605531,0.49655185,0.615905455,0.293425773,-0.04966563,0.026760081,0.366426484,0.382019411,0.081826408,0.005281381,0.841297049,0.468990435,0.14836687,0.2108455,0.915201714,0.719187157,0.032935023,0.299725076,0.2867693,1.209802297,1.233650297,1.182514246,-0.050740151,0.152053569,0.962536541,0.157310087,1.18006775,0.933777711,1.047230018,0.938166031,0.857031732,0.935417192,0.454827578,0.627348764,0.400899157,0.949871815,0.895718607,0.479303472,0.400877583,0.593134935,0.317077713,0.470006814,0.350483999,0.432524868,0.121604129,-0.068293693,0.265941583,1.056291768,0.554406276,0.547448001,0.784642854,0.413202522,0.639759479,0.88891711,-0.025688793,0.435216312,0.271125954,0.369906864,-0.235580552,0.810392335,0.851541763,0.081961204,-0.196091156,0.179944174,-0.149051245,0.62942572,0.516308171,0.815575388,0.262948102,0.849268072,0.367215632,0.370320353,0.334895635,0.029389036,0.779981439,0.717787505,0.618318612,1.09867952,0.444773653,0.761841423,0.952753313,0.440275339,0.65957481,0.829212633,1.089416497,0
0.036262065,0.384561904,0.750243639,0.306912639,1.094493688,0.122455626,0.468447989,0.510001426,0.049896139,0.511264074,0.041140434,0.323930782,0.070619985,-0.136906839,-0.148935543,0.18436061,0.128748929,0.657085306,0.072526011,-0.100645729,0.024943061,0.139933288,0.014114274,-0.075740809,0.159720493,0.919992343,0.62125468,0.650496415,0.28298236,0.661652502,0.086605816,0.077055584,0.281514472,0.146158564,0.473745513,0.977132409,0.428647683,0.035625774,0.321482107,0.648847213,0.111795071,0.485798486,0.65713088,0.537987452,0.811826357,0.844169866,0.762348437,0.879823077,0.593716908,0.158607192,1.10344378,0.541528883,0.378989856,0.089162541,0.532488343,0.317862572,0.235615222,0.09491585,0.006046583,0.173883152,-0.060778452,0.039149691,0.873978611,0.56155683,0.476905374,0.420015364,0.586384108,0.280029606,0.429108552,0.010993533,0.134052951,0.042516917,0.113368579,0.319711488,0.651030984,0.910973146,0.03636019,0.184940218,0.376081147,0.145383786,0.549470098,0.300820081,0.613400185,0.080813533,0.515449596,0.189751237,0.046614659,0.127366108,-0.254298655,0.821703299,0.902400556,0.608838091,0.846774042,0.720571768,0.587811648,0.440858819,0.417724132,0.803078237,0.336473327,0.594534137,0
0.192235408,0.241750544,0.654679622,0.394127293,0.792616097,-0.029204178,1.15565702,0.357129526,0.255132377,0.451792816,0.06165251,0.64367999,0.085687705,0.208649261,0.078237986,0.239983578,0.168512606,0.665128261,0.099869502,0.155190688,0.027161835,0.148267096,0.421617828,0.099852096,0.267154805,0.95681499,0.560016609,0.47062195,0.553244445,0.531083391,0.700475562,-0.225230589,-0.195746874,0.315644141,0.736996717,1.016092793,0.501141192,0.05350983,-0.166773518,0.60385948,0.094064519,1.122126284,0.897568742,0.222378101,0.903728787,1.12760612,0.940188987,0.871937423,0.635483291,0.323808503,0.794370282,0.631942625,0.700230879,0.107944055,0.89118607,0.71706495,0.411052529,0.182296233,0.267997877,0.073000377,0.013843224,0.238854261,0.871796347,0.662055998,0.54918104,0.442194119,0.495322394,0.805967356,1.004244284,0.438241117,0.161042094,0.100611859,0.108234826,0.173397038,0.438725414,0.733117172,0.266835947,0.176452935,0.124781103,0.106484662,0.387764039,0.246385804,0.946266469,0.200349834,0.478270089,0.497441749,0.307246817,0.068809217,0.389597653,0.553825965,0.753413135,0.800315742,1.144588258,0.739717753,0.661443044,0.92206395,-0.081900047,0.833087217,0.812834271,0.776673654,0
