G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G100,h
0.303352633,0.138881264,0.432321946,-0.123230119,0.157209937,0.726811738,0.501401667,0.192288628,0.252603975,0.336242658,0.517925101,0.918838619,0.338422099,0.339883547,0.647553524,1.007627559,0.272901335,0.697818705,0.482387042,0.627334804,0.024152939,0.307578339,0.084746316,0.522686374,0.671170945,0.291707117,0.452486567,0.581027193,0.444455401,0.761150157,0.094262412,0.51754921,0.666428745,0.255664994,0.789922616,0.384289042,0.695406849,0.827759113,0.239611404,0.506280794,0.08455205,0.489410923,0.724051251,0.87684665,0.803493349,0.364538873,0.271839189,-0.084723649,1.141000689,0.287347646,0.599537576,0.519964602,0.421827582,0.261572931,0.33352539,0.336243999,0.586030723,0.410806633,0.263216093,0.023439726,0.698908043,0.934171811,0.928041535,0.448264117,0.156478838,0.46561648,0.206240238,0.452877041,0.527007621,0.488918774,0.417100246,0.086657229,0.548132309,-0.147672696,0.034410576,0.878298002,0.089391304,0.160813898,0.326902277,0.725742256,0.275055316,0.456021508,-0.114630169,0.071234761,0.744703114,0.690060458,0.743297759,0.172783518,0.348351741,0.179439799,1.002960302,0.834126705,0.722929733,0.602191594,0.445291845,0.590479971,0.698780612,0.28805506,1.148387911,0.815625322,0
0.503947172,0.076398486,0.190750851,-0.059275512,0.15822514,0.582698301,-0.037136641,-0.059447427,0.488645843,0.52282475,0.721488013,0.948523495,0.701758941,0.015158762,0.876540718,1.082921581,0.251754738,0.959345077,0.549282983,0.848299069,0.215658087,0.240189117,0.097910154,0.708159052,0.322030374,0.135180807,0.360041162,0.430087016,0.307240916,0.521367423,0.64489315,1.243751325,0.489048359,0.899700175,1.245337994,0.377057708,0.686697359,0.775081544,0.548478091,0.356614616,0.202533251,0.454239239,0.662521795,0.743972924,0.756968026,0.152893647,0.580946682,-0.055524786,0.644505509,0.303373864,0.829211731,0.049672389,0.314683406,0.466518626,0.395904463,-0.062742764,0.204023993,-0.067189232,0.159252132,0.006832045,0.829272903,0.605385756,0.58595239,0.936252279,0.117993009,0.593896799,0.122425797,0.884204949,0.512553614,0.266280554,0.252574572,0.547446152,0.654381773,0.236551404,0.237138165,0.646901118,0.158063937,0.373184626,0.256790515,0.832745257,0.382300375,0.110655505,0.135171102,0.16571654,1.058212753,0.643556056,0.027327866,0.54746722,0.673225628,0.101768954,0.832305184,1.022295666,0.553195752,0.921535747,0.760346935,1.238757507,0.335389199,0.022349296,0.89301599,0.979588644,0
0.890033903,0.11716941,0.090353085,-0.213700806,-0.079748139,0.689631351,0.512714514,0.122543931,0.390743342,0.295832831,0.281572795,0.87038515,0.230910032,0.079797501,0.843666138,0.887839357,0.12724847,0.902082429,1.00762737,0.715535633,-0.029688331,0.745255697,0.259552489,0.648108403,0.368199675,0.495192702,0.562743397,0.381403579,0.744944201,0.358082875,0.505959947,0.861229833,0.622218612,0.632282489,0.833663806,0.039030132,0.727739438,0.884381544,0.446580261,0.46418404,0.10455274,0.487002987,0.722291347,1.12588851,0.616958487,0.068597881,0.244884011,-0.369509233,0.548576241,0.534621147,1.002181722,0.299441713,0.033279086,0.141787846,0.283525572,0.386741249,0.156395537,-0.150303586,0.370161045,0.556486296,0.536979732,0.571739656,0.61319312,0.420827649,0.007742576,1.205063697,0.393635883,0.481689301,0.407795779,0.634693085,0.428468485,0.293293012,0.822831694,0.327863267,0.016375416,0.678691221,0.0435969,0.556763496,0.54747101,1.007401358,0.403815774,0.613769517,0.224501756,0.421022974,1.088486027,0.936556206,0.248651533,0.441062279,0.848063433,0.110388527,1.032155083,0.838421818,0.667849776,1.114124741,0.23699874,1.24459226,0.720152302,0.002401436,0.893463199,0.877970697,0
0.650351561,-0.040566407,0.462301352,-0.266052474,0.105646236,0.553099211,0.44900914,0.235198344,0.395129843,-0.194630128,0.262529612,0.861726994,0.236421829,-0.154360881,0.598219473,1.124152599,0.048025763,0.728603463,0.392851277,0.725408563,-0.129678231,0.426264999,0.432441616,0.720183135,0.017380799,0.534112444,0.490088518,0.334357575,0.415257937,0.566053763,0.33951761,0.702124718,0.279407944,0.565301806,0.825753173,0.238742462,0.380901821,0.661604059,0.401282528,0.419197355,0.238591312,0.749657703,0.59868317,0.602059646,0.960502366,0.28735664,0.543839684,0.117973074,1.238892451,0.476442405,0.509895535,0.100452308,-0.026158215,0.129371865,0.235382551,0.438124962,0.208466779,0.153018801,0.264562546,0.208186837,0.601424881,0.56240239,0.512728626,0.584735857,0.416135782,0.90485349,0.406971949,0.40076842,0.576861036,0.440074942,0.503040333,-0.041072528,0.707316225,-0.182622893,-0.095420472,0.833893253,-0.067667694,0.451346775,0.259361655,0.623730976,-0.012489314,-0.025702683,-0.123822783,0.261616017,0.594206124,0.770220012,0.257695273,0.260070535,0.336478595,0.279237307,0.67730754,0.922093308,0.598494823,1.122534365,0.608502556,0.678765138,0.918792008,0.207024269,0.562079398,0.472213645,0
0.401791624,0.0918737,0.161059287,0.270123033,0.709042946,0.511114737,0.150290838,0.156850808,0.678510484,0.446716844,0.59430217,0.681108108,0.433476138,0.340540021,1.020853595,1.034584881,0.00205409,1.098638491,0.76984437,0.529025907,-0.218012199,0.861210295,0.44481543,0.084757774,0.318497093,-0.079579835,0.421394471,0.374850175,0.517353417,0.618278615,0.498117828,0.981723791,0.604756555,0.603753283,0.988914879,0.21566653,0.618103898,1.066005058,0.379740024,0.813754235,0.653481843,1.111599627,0.546514114,0.868221252,0.685277748,0.466864462,1.01463026,-0.160258092,0.790182803,0.601343426,0.682026176,0.585535885,0.37174066,0.512941146,0.360666552,0.131598025,0.064591936,-0.126710714,0.110025268,0.188362799,0.462241244,0.82999507,0.851868773,0.800657865,0.523500566,0.914926279,0.215128926,0.74919919,0.534464178,0.58665942,0.828840635,0.389917488,0.555330865,-0.030126078,0.374220805,0.955137962,0.250226633,0.334591376,0.342490497,0.448919232,0.507131984,0.165057845,0.159845405,0.420980173,1.204713673,0.797541734,0.275945989,0.420542498,0.377516499,0.143677534,0.7957294,0.971511606,0.62578722,0.852567347,0.252744629,0.973428067,0.994109735,0.057233245,1.041468084,0.718349982,0
0.439973232,0.043029065,-0.204140656,-0.10889816,0.1173337,0.55420241,0.272781845,0.119276197,0.383598083,0.170694851,0.723870784,0.944213738,0.331050671,-0.053819329,0.429368617,0.820617628,0.245727842,0.660712949,0.39410666,0.705382402,0.206565864,0.136272662,0.063217203,0.442640111,0.33348735,0.246304632,0.190418113,0.245497981,0.352607068,0.794957772,0.291287871,0.762882201,0.529199638,0.61861752,0.912704296,0.145190622,0.560388657,0.915467253,0.407115955,0.06303665,0.526981574,0.731865729,0.5751496,0.860153936,0.228485562,-0.055729474,0.613328274,0.21950043,0.747273296,0.233394063,0.95972601,0.498587811,0.042938659,0.708075136,0.416221362,0.08163272,0.242717046,0.042068406,0.347905573,-0.022826901,0.43229744,0.723346465,0.722835033,0.568581021,0.166357236,1.049392758,0.608517974,0.490078107,0.351884309,0.380284058,0.186348939,0.126570142,0.545001862,-0.195935687,0.012515234,0.956460188,0.254472676,0.620822112,0.246199935,0.85701191,0.31314726,0.556736731,-0.551687789,0.039146901,0.570155381,0.827111176,0.274823347,0.37493495,0.382842504,-0.096126625,0.788089112,0.724297649,0.646377866,0.654372052,0.444954306,0.765191128,0.655232482,0.150361124,0.508555145,0.939856748,0
0.618503122,-0.041169166,0.330021666,0.169351504,0.491729829,0.424509977,0.473468148,0.014198006,0.602932997,0.287815267,0.473541014,0.820200727,0.576409536,0.088890589,0.606916611,0.793564713,0.409083813,0.993787954,0.173722808,0.731261209,0.000779144,0.641018622,0.343649797,0.506759972,0.246625313,0.420787895,0.546575596,0.482586258,0.498516011,0.866776749,0.184400006,0.841571074,0.708034774,0.81668788,1.248053449,-0.030973045,1.017050907,0.733871193,0.380414394,0.289407864,0.65284931,0.850041526,0.537108554,0.890910754,0.482768896,0.193184858,0.469207293,0.043902834,1.374372102,0.599982866,0.720037344,0.076180405,0.46500526,0.557558972,0.570821157,0.362342298,0.560069809,-0.042160764,0.093708359,0.061914832,0.857257126,0.461573063,0.557655227,0.365003554,0.19664256,0.96566255,0.671930706,0.628009089,0.321882252,0.437050439,0.502667005,0.204208915,0.278313962,0.432663833,0.592456487,0.758535908,-0.121636299,0.556934351,0.310175031,0.667122763,0.317877512,0.53205879,-0.097913715,0.272987632,0.995911407,0.856678731,0.192373024,0.355764667,0.824968576,0.257669772,0.967144087,0.741410725,0.917358072,0.956265653,0.20833465,0.76712915,1.042078915,-0.055152544,0.747665047,1.125580812,0
0.456245861,0.027112247,0.029852429,0.209688222,0.082458576,0.730623249,0.417153512,-0.166181067,0.321189165,0.297278885,0.559096943,1.293164878,0.29679572,0.240232785,0.324124755,0.754964528,0.196460451,0.739173576,-0.014376153,0.948999288,-0.005120869,0.762201302,0.165989928,0.535967671,0.363468848,0.187995133,0.317123412,0.31518342,0.381522956,0.412486904,0.348987079,0.747645288,0.815182568,0.765101811,0.760814619,0.042695876,0.385265261,0.834457187,0.485784231,0.564826006,0.335080431,1.060673049,0.488504443,0.887524792,0.567013088,0.309542585,0.214793974,-0.12218986,0.916857557,0.72026371,0.849734082,0.574769461,0.257080511,0.095935332,0.844430988,0.169514161,0.673497373,0.048615516,0.461202294,0.403280176,0.503499108,0.647687331,0.384747324,0.237625573,0.239294677,0.717012976,0.354227683,0.728071616,0.571019124,0.225210496,0.221838922,0.527322431,0.652805457,0.055765512,0.145633104,0.626519384,-0.080245686,0.892968458,0.293847932,0.804490065,0.325588182,0.436501351,-0.120887019,0.442606693,0.728861706,0.599269997,0.308230383,0.794332906,0.354810242,0.123602071,0.699984553,0.987972901,0.729319482,0.546982649,0.622285595,0.56239126,0.752288099,-0.129342787,1.00834688,0.585127199,0
0.590311381,0.352968034,-0.116445991,0.016339412,0.180495028,0.668877759,0.417233338,0.144048181,0.638077154,0.280063968,0.403882318,0.96716875,0.53559267,0.039852566,0.673875131,0.861409462,0.347147918,0.526919928,0.372398896,0.937992994,-0.107581998,0.659584178,0.230393084,0.830648035,0.372873011,-0.043832842,0.390012425,0.381049367,0.786287666,0.658424586,0.586499456,0.97464237,0.520225614,0.592699696,0.686542496,-0.071189154,0.491314467,0.914736202,0.559295407,0.592211824,0.266015358,0.944082992,0.676866051,0.423817884,0.550085851,-0.011743659,0.377053033,0.154651203,0.822924804,0.416764585,1.16249072,0.202017208,0.367651782,0.336625932,0.173008103,0.220248075,0.130215849,0.078183476,0.296253966,0.087878171,0.071977139,0.800721133,0.603384004,0.645902203,0.329807535,0.886992461,0.341384603,0.506389299,0.396233822,0.514876032,0.438827442,0.579905039,0.492058035,0.063244533,0.174562094,0.9000903,0.092729199,0.438303663,0.184675679,0.688804372,0.148576242,0.598013798,-0.111279614,0.048474675,0.47434966,1.040710595,0.339230675,0.63314367,0.493269591,-0.011904184,0.673908169,0.866262872,0.734597571,0.631849459,0.54481817,0.768000717,0.982977423,0.291456649,0.716167458,0.943713229,0
0.290165537,0.20986338,-0.086771128,0.160394713,0.414529493,0.722349147,0.3994904,0.118470402,0.968910177,-0.114476719,0.687775492,0.696524754,0.26704528,0.121304111,0.791100811,0.773316041,0.202459341,0.664662134,0.31585706,1.070402845,0.204063109,0.466054341,0.165228159,0.698370687,0.088951668,0.015225755,0.532348885,0.206615105,0.224398294,0.784580096,0.385767977,0.521282013,0.528447683,0.779827062,0.803455804,0.270571566,0.985043273,0.6588719,0.296630063,0.687456214,0.293604258,0.703004687,0.668345439,0.854635574,0.795982168,0.002356412,0.362839594,0.122843591,1.001024175,0.11451051,1.046455033,0.368316748,0.551937176,0.384450478,0.224864727,0.279272519,0.269411797,0.054898792,0.496031211,0.146196731,0.539978851,0.709356187,0.761403362,0.614557093,0.265331221,0.525143215,0.483427683,0.869388753,0.392389882,0.389606013,0.057561418,0.176133822,0.673059586,0.190237848,0.286305361,0.82035293,0.313978403,0.128772468,0.304411948,0.728413934,0.307763091,0.515754862,-0.080631827,0.021289016,0.807923462,0.866159766,0.384143578,0.576116629,0.348247413,-0.214022444,0.643490286,0.705602719,0.814363674,0.880343224,0.218563445,1.025756198,0.95049879,0.439162098,0.773116853,0.599129319,0
